year,CAP,CAP_W,RET_total,SPREAD_PC_median,FF30,EXCHCD,notPERMNO
2019,396975.6,297096.19,37.689148,3.556912,Other,3,159
2019,5726021.34,4770314.2,21.056852,3.3500404,Oil,1,252
2019,239263.2,305668.3,-23.007399,4.4838614,Other,3,448
2019,740004.7,593420.75,1.9773989,3.2476313,BusEq,1,59
2019,56298.9,74010.07,-18.819504,3.0889695,Hlth,3,107
2019,136911.59999999998,203604.36,-33.777267,4.684623,Other,3,287
2019,229940.43,408734.67,-44.139248,5.514007,Other,3,510
2019,2932836.32,2978448.9,13.070119,2.693205,Chems,1,503
2019,220154.625,294146.9,-26.494019,4.7323284,Other,3,521
2019,2301831.81,1868272.6,24.815239,2.2099702,Fin,1,67
2019,1102341.62,787045.4,39.49337,1.9049503,Whlsl,1,226
2019,271864.25,233880.96,22.351345,3.2523642,Rtail,1,296
2019,293125.305,372676.95,-20.871069,2.6168468,Other,3,512
2019,216735.4,217014.0,-0.66663563,3.217322,Other,3,716
2019,123119.58,106196.1,-15.220557,5.3073425,Hlth,3,381
2019,474602.24,403669.98,39.5793,3.3576941,Books,3,632
2019,221838.12,343269.36,-35.134705,3.640792,Rtail,1,307
2019,183250.8,469576.8,-57.48148,3.8205209,Books,1,132
2019,2382294.25,552613.3200000001,262.5122,4.987835,Other,3,269
2019,399627.81,215002.62,86.95493,3.3276548,BusEq,1,203
2019,75257.28,79259.18,5.5786605,3.0210989,Fin,3,576
2019,2989067.69,1720593.94,-27.165344,3.2209709,Trans,1,542
2019,877431.5399999998,1016618.52,-7.678524,2.711502,Servs,1,541
2019,312617.25,417687.59,-29.23259,2.5642543,Servs,3,119
2019,97466406.84,65844730.55,53.523956,2.5670364,FabPr,1,137
2019,299843.88,291548.94,11.211222,6.0441236,Other,3,675
2019,1030956.16,648443.84,62.80999,2.6353772,BusEq,3,70
2019,132727.4,104606.97,33.375973,2.9793282,Util,3,653
2019,427327.29,154780.0,188.68582,4.073361,Other,3,561
2019,216509.13,190199.88,16.361214,3.644694,Oil,1,349
2019,50480.55,87396.09,-38.176575,3.693333,Hlth,3,68
2019,338110.52,257783.68,23.437527,2.402045,Other,3,268
2019,1187490.65,2135190.3,-40.251106,4.693307,Rtail,3,612
2019,253653.36,309991.2,-20.353504,2.8805928,Servs,1,382
2019,783980.78,697636.29,-35.669186,2.780517,Books,1,534
2019,104226.5,7893.531,30.165867,7.9145083,Other,3,585
2019,164550.06,,139.95544,7.458842,Other,3,391
2019,55380.0,50686.6698,14.115646,1.8987342,Food,3,4
2019,1106820.88,1734515.4,-31.858265,4.5113225,Fin,1,331
2019,176712.25,191224.8,-8.333414,2.3731337,Oil,1,626
2019,774970.7999999998,182372.0,267.42328,5.7521586,Other,3,776
2019,246056.88,425293.56,-59.6286,4.6653605,Other,3,194
2019,1253142.9,569967.73,104.58968,5.6427045,Other,3,487
2019,131861.4,246037.6,-47.78465,6.075178,Other,3,183
2019,495699.92999999993,715703.6799999998,-31.249958,2.964824,Hlth,3,55
2019,826538.36,304338.32,110.84978,5.804199,Other,3,698
2019,446984.72,237394.96,86.59289,3.82978,Whlsl,1,657
2019,194610.48,152534.88,32.913395,3.4742854,Util,1,236
2019,332449.92000000004,371730.6,-22.556925,4.0102925,Other,3,495
2019,356697.0,259961.94,16.361143,3.6026492,Games,3,794
2019,432545.96,653510.2999999999,-34.097244,4.0380197,,1,738
2019,121948.62,107469.08,12.688633,4.6481237,Other,3,362
2019,580760.2799999999,548826.3,4.83728,4.626936,Other,3,775
2019,96794.6,89619.75,6.658282,5.427919,Meals,3,143
2019,540483.65,553595.4,-26.23104,3.599988,Steel,1,224
2019,270206.5,235939.5,13.48124,2.6379156,FabPr,3,92
2019,412607.54,135331.56,222.70847,4.895746,Servs,1,419
2019,352285.2,389672.9,-10.069356,4.4481053,Steel,1,605
2019,120205.8,99881.22,6.7516036,4.9846745,Fin,3,494
2019,775630.08,199083.15,265.71463,6.3324413,Other,3,634
2019,442887.6,363874.59,-29.661495,5.6113634,Other,3,703
2019,150059.25,100176.0,40.62498,4.3124194,Other,3,733
2019,439709.76,189304.96,118.765434,4.3561196,Servs,1,570
2019,221041.08,969826.46,-76.55307,5.0901437,Rtail,1,779
2019,104792.0,173400.9,-41.605686,4.466598,Servs,1,188
2019,527739.66,460499.52,10.095977,2.2776892,BusEq,1,535
2019,277887.24,262442.12,5.490144,4.8976827,Other,3,650
2019,886358.88,454593.96,90.552956,4.498703,Cnstr,1,692
2019,244502.36,307063.71,-20.74396,3.9840002,Other,3,407
2019,347802.48000000004,100360.59,244.1996,6.15331,Servs,2,629
2019,135008.72,467918.72,-75.09538,5.368239,Hlth,3,609
2019,125571.6,256733.92,-52.351826,4.9844723,Servs,3,732
2019,1563839.91,479595.63,81.676895,5.443248,Oil,1,106
2019,166497.16999999998,217825.2,-29.999584,5.39461,Other,3,594
2019,353114.58,334322.48,-6.5069504,4.838133,Other,3,769
2019,375034.8,716435.85,-47.036633,3.6098523,Cnstr,1,169
2019,418138.56,298397.52,36.111732,3.6346085,BusEq,1,191
2019,21396719.76,23731498.14,-10.481283,2.679256,Telcm,1,423
2019,205077.34,39695.04,288.34973,6.2689075,Other,3,564
2019,207763.26,233315.01,-11.530898,3.915596,Rtail,1,480
2019,777193.75,1094989.68,-29.457823,4.116752,Other,3,485
2019,242730.24,543799.65,-63.37347,5.110559,Chems,1,604
2019,37146.95,39241.9585,-26.913977,3.781691,Hlth,3,76
2019,2288641.2,1622509.57,44.3218,3.867286,Oil,1,214
2019,105987.35,234286.36,-55.62065,5.2956405,Other,3,571
2019,73484.94,31210.54,35.24141,5.5210814,Other,3,805
2019,161659.8,323137.80000000005,-50.645134,5.2940435,Other,3,452
2019,787031.6599999998,1111805.6,-30.54013,2.0422823,Other,3,157
2019,5814257.04,3384166.23,55.725636,2.3558452,Other,3,256
2019,80023.43999999999,97159.56,-19.434677,4.9850907,Fin,3,304
2019,142710.58000000002,58331.76,155.67918,3.49685,Telcm,1,631
2019,188568.0,51056.1,264.31937,4.333251,Chems,1,619
2019,198600.06,138494.6,36.730392,5.7144465,Mines,3,359
2019,894747.0000000001,1046530.8,-16.207571,5.8700466,Servs,3,432
2019,42147.0,51503.98,16.935808,4.1187587,Other,3,285
2019,99074.8,118438.83,-15.242672,4.795038,Servs,3,164
2019,29064.42,27942.24,2.7169626,5.160845,Other,3,663
2019,547843.5,487490.13,5.881814,2.6999223,Other,3,613
2019,73083.85,42521.86,69.94012,3.7464263,Hlth,2,141
2019,303896.0,1002433.5,-70.28232,4.7362905,Rtail,1,688
2019,277424.99,210239.0,31.059345,3.9916754,Trans,2,259
2019,720222.0,594194.4,13.703669,5.677105,Other,3,771
2019,867169.5,2977709.85,-69.648346,5.934991,Oil,1,462
2019,507613.5,945302.28,-47.57159,3.3731,Servs,3,603
2019,1535363.01,1079732.5,32.19363,2.9941747,BusEq,1,792
2019,40011.72,13390.56,185.62053,6.2944417,Other,3,553
2019,768986.0,646390.64,14.286575,5.823643,Other,3,549
2019,432112.46,229878.8,87.07297,4.5628505,Hlth,3,149
2019,91359.45,73726.08,19.040369,2.8308105,Fin,3,100
2019,47380.08,15136.75,72.870964,7.3269153,Other,3,790
2019,551709.48,445920.8000000001,2.3585463,3.7861412,Other,3,611
2019,284331.4,317662.8,-49.587326,6.4414926,Oil,1,621
2019,50686.43000000001,55967.4,-9.89252,4.2887664,Servs,3,19
2019,33495.36,24172.26,37.31447,3.191025,Other,3,581
2019,347136.9,188068.44,83.33329,3.7249298,Other,3,583
2019,99752.36,194351.15,-47.57718,4.0308247,Other,3,476
2019,687422.0,953902.6,-29.32354,4.1383166,Other,3,472
2019,245963.74,350970.33,-29.983126,2.7534807,Fin,3,144
2019,169260.78999999998,67224.48,147.96425,4.1796436,Hlth,2,173
2019,564742.4,261807.39,114.0483,4.905825,Other,3,405
2019,1003500.16,1140224.7,-12.340763,4.8945556,Oil,2,225
2019,147848.5,272777.12,-32.61042,3.716806,Fin,1,172
2019,13196.31,22096.36,-43.88148,4.904823,Other,3,154
2019,93652.02,106890.74,-10.897949,5.5684457,Cnstr,1,501
2019,71377.92,50982.72,4.3481193,6.725687,Other,3,810
2019,49686.28,44954.0,6.8430443,3.615299,Other,3,648
2019,362664.94,155724.34,42.394554,5.3507,Other,3,697
2019,297459.0,442771.4,-29.830788,3.6837192,Fin,1,728
2019,58771.08,153585.54,-69.43,5.752154,Other,3,565
2019,237272.0,110783.67,67.36522,5.8089666,Servs,3,708
2019,39242.9,50096.25,-16.052265,2.8823354,BusEq,2,51
2019,162719.69999999998,141285.13,-16.618242,5.7434897,Hlth,3,284
2019,198819.3,165241.63999999998,-0.75448924,6.475645,Hlth,3,651
2019,190635.96,171031.77,11.396393,4.668521,Chems,1,278
2019,241993.35,185035.24,-23.672201,6.7256136,Other,3,809
2019,99184.72,73690.9,20.562849,2.7904582,Telcm,3,672
2019,363933.68,230876.0,39.347034,4.3662496,Mines,2,135
2019,199485.0,425417.88,-55.752247,6.461713,Hlth,3,11
2019,363825.87,255727.1,-7.4847045,7.24096,Other,3,150
2019,82349.87999999999,45228.36,81.52552,6.105145,Other,3,547
2019,122961.6,4856.076,318.6048,7.7195444,Fin,3,411
2019,1112238.46,1120929.67,-4.0304937,3.4071648,Fin,1,726
2019,88600.63,35910.16,144.05434,7.083383,Autos,1,799
2019,52679.88000000001,90114.75,-41.59798,3.966744,Other,3,602
2019,28942.87,119123.29,-79.72015,9.178039,Telcm,3,156
2019,194776.08,63956.35,161.87814,5.0591183,Hlth,2,750
2019,1352297.85,1821068.8,-25.312723,3.3496177,Other,3,244
2019,60214.8,75555.0,-17.39137,6.0591397,Other,3,337
2019,186777.36,150729.53,-24.738773,6.936131,Other,3,646
2019,13485.44,5797.0,62.567257,7.4347825,Other,3,288
2019,657472.86,916160.22,-36.48311,5.5014343,Oil,3,374
2019,89615.15000000002,52134.0,71.66562,4.1057262,Mines,3,361
2019,17677.12,22005.86,-22.60799,3.6818507,Fin,1,670
2019,179023.68000000005,307548.28,-48.031357,6.1088433,Oil,2,446
2019,666579.09,111905.43,319.27664,6.0672364,Hlth,3,608
2019,104118.56,86920.90999999999,18.566029,4.052354,Other,3,791
2019,7303.1561,44407.054,-86.60018,10.117647,Other,3,270
2019,185579.52,450859.71,-59.321903,7.1011453,FabPr,1,289
2019,94074.54,43157.4,92.947945,7.8987045,BusEq,3,34
2019,13570.54,17624.72,-24.172539,2.8813875,Hlth,3,47
2019,31721.28,35117.7192,-10.898424,8.267361,Other,3,229
2019,4025.2488,3506.252400000001,-87.39977,8.21705,Other,3,274
2019,58908.78,87294.0,-50.99959,4.1070333,Food,3,496
2019,680574.5800000001,846652.84,-20.718653,5.8224287,Oil,1,250
2019,16229.64,15158.0103,-39.91152,7.1296806,Other,3,787
2019,12513.6,5778.118100000002,64.85495,7.524402,FabPr,3,85
2019,48935.6192,165371.57,-74.12429,7.7838655,Servs,3,249
2019,21059.2,21205.31,-0.6215978,5.266608,Hlth,2,199
2019,33861.45,34049.700000000004,-5.556033,2.977757,Fin,3,89
2019,7118.1,9612.0,-26.666756,4.4620004,Other,3,180
2019,80237.52,36430.03,81.95541,6.780342,Other,3,599
2019,468123.04,50839.92000000001,470.37378,4.7197514,Other,3,551
2019,147817.53,220587.01,-38.70997,4.9902534,Servs,1,539
2019,35724.56,25382.76,-28.30216,6.671748,Hlth,3,746
2019,14396.0,13599.32,2.5215232,3.4843206,Hlth,2,355
2019,9397.8,31530.78,-74.01141,6.421141,Servs,3,364
2019,200986.95,108953.85,82.35336,4.7098436,Hshld,1,481
2019,42576.961,11972.14,-81.84839,8.623021,Other,3,430
2019,139432.41,132966.75,-61.12985,7.980831,Other,3,664
2019,118017.62,56767.25,107.027435,4.353196,Other,3,662
2019,66589.29,132717.52,-58.21205,6.73245,BusEq,3,745
2019,169677.75999999998,182245.14,-8.658241,5.1982875,Other,3,193
2019,567157.24,293896.8,40.833385,6.625379,Other,3,477
2019,228325.50000000003,198807.45,13.924043,5.5368853,Rtail,1,209
2019,37847.56,35497.323,-24.877876,5.950168,Hlth,3,20
2019,20153.6,4683.7379999999985,-72.84723,10.390342,Hlth,3,752
2019,32531.73,16936.36,17.857029,5.287709,Other,3,195
2019,134299.32,191053.9,-31.925892,5.6751256,Other,3,572
2019,33513.14,20847.44,60.29463,4.3568935,Servs,3,598
2019,125027.69999999998,130388.95,-21.012024,6.1466064,Other,3,376
2019,99678.95,118206.0,-17.803062,5.5417776,Telcm,1,222
2019,30962.41,29730.32,5.8514614,6.39469,Food,3,146
2019,56827.71,24885.9228,-9.781327,6.9553123,Other,3,525
2019,129937.92,65367.60000000001,63.403652,6.504917,Other,3,768
2019,89094.93960000001,,-75.34643,7.087766,Mines,1,318
2019,16730.2738,93442.17,-84.16171,8.161437,Other,3,616
2019,60140.2347,584056.27,-89.51935,7.0227766,Other,3,761
2019,21120.75,7334.6,45.16118,6.6194224,Servs,3,658
2019,7614.54,8450.0,-11.499992,3.770925,FabPr,3,749
2019,14335.67,5963.940000000001,53.92261,6.2829537,Other,3,342
2019,138350.30000000002,309758.49000000005,-55.823776,5.428474,Servs,2,545
2019,19386.91,41284.48,-71.71877,7.1935587,Servs,3,788
2019,27133.56,26986.08,2.988865,4.157066,Fin,1,240
2019,10656.56,12081.7705,-60.67252,7.6844773,Other,3,300
2019,131294.52,54301.05,71.92972,7.0727887,Other,3,710
2019,14491.1001,28250.3,-70.39218,5.9441237,Food,3,558
2019,64616.1,127209.8,-55.822186,7.470149,Other,3,731
2019,64446.72,107369.43,-41.01424,4.8474216,Rtail,3,84
2019,190249.39,49746.7,198.83861,8.065044,Hlth,3,253
2019,117795.26,11498.8432,119.20113,7.904203,Oil,2,444
2019,7455.7626,9243.344000000001,-39.163086,7.9654493,Other,3,645
2019,68747.4,69501.4,-0.00075257913,4.318767,Rtail,3,560
2019,76074.7792,236165.28,-68.05142,6.0566926,Oil,1,656
2019,94369.0,56621.52,66.44725,5.7721434,Other,3,246
2019,128092.3001,122990.3488,-28.501177,7.9431233,Rtail,3,301
2019,9982.44,7154.400000000002,-94.681816,7.8426147,Mines,3,441
2019,40773.371,72605.9,-72.36619,7.107608,Other,3,785
2019,95268.48,210070.08,-55.30294,6.7215595,Other,3,765
2019,11104.17,10624.44,-14.788309,5.5193567,Rtail,3,649
2019,5542.8,7123.893499999999,-22.390194,6.8650894,Servs,3,310
2019,140921.26,162715.77,-31.292982,5.051955,Whlsl,3,438
2019,10442.0528,5497.44,-78.36857,9.931017,Telcm,3,133
2019,107358.12,247988.16,-60.119045,6.2969575,Other,3,262
2019,13787.9343,47089.9,-78.69114,8.947857,Other,3,772
2019,425799.66,49676.4,614.9972,5.154313,Other,3,454
2019,174525.0,19797.7143,334.1028,6.25,Hlth,3,592
2019,3923.64,5975.275600000001,-86.40655,8.023122,Hlth,2,370
2019,5752.5,7685.666999999998,-71.69974,9.312245,Other,3,806
2019,54978.0,119247.75,-54.666443,5.895722,Other,3,321
2019,41565.06000000001,184570.65,-77.57589,5.366142,Other,3,617
2019,9739.46,60658.4,-87.566284,9.287897,Other,3,368
2019,6307.66,11239.8,-95.65385,8.309636,Other,3,789
2019,66587.29999999999,19836.96,221.6799,5.3884616,Carry,2,416
2019,57943.9644,39564.2016,34.716038,7.8453794,Games,3,497
2019,88649.47,23108.1124,88.9146,5.7332144,Other,3,600
2019,111073.04,109987.52,-26.760674,6.437969,Other,3,522
2019,13339.07,16243.38,-17.886648,4.310425,Hshld,3,93
2019,20364.0875,27230.94,-25.245247,6.9136224,Other,3,292
2019,31221.30000000001,35120.19,-10.568972,6.7437344,Servs,3,271
2019,158401.16999999998,100195.92,54.62864,5.9363985,Other,3,205
2019,79224.5526,35398.89,95.55839,6.266022,Other,3,518
2019,15655.068,3981.4029,-66.74802,5.615059,Other,3,520
2019,20580.36,28724.67,-29.914358,5.842882,Whlsl,2,590
2019,18706.91,9998.3664,-4.363211,8.637268,Other,3,338
2019,7520.86,15094.4,-63.75012,9.21027,Hlth,3,678
2019,17073.1,12339.2425,36.85041,6.994349,Fin,3,607
2019,17128.5,11012.0162,60.69909,7.8535714,Txtls,3,58
2019,6138.36,4814.28,-54.26387,8.271782,Servs,3,305
2019,39579.84,43221.44,-34.67747,5.8982253,Other,3,450
2019,11816.1,10476.6,-62.00014,9.312927,Other,3,739
2019,9873.427,6175.996200000001,34.669125,8.95261,BusEq,3,380
2019,36347.4,12382.3476,193.54224,5.454744,Whlsl,2,2
2019,17195.7,11267.1727,-64.18148,6.3849483,Other,3,562
2019,32436.0,43698.5,-25.773151,5.464129,Servs,3,152
2019,21358.9878,21144.25,-6.8190727,4.4369564,Mines,2,764
2019,16140.06,8115.331,15.411751,6.1192117,Other,3,573
2019,92945.888,67595.52799999999,-16.205614,5.494003,Other,3,712
2019,7949.823,14078.7858,-66.94976,7.9946933,Hlth,2,189
2019,3715.348,14056.59,-85.10601,7.9541197,Whlsl,3,773
2019,8507.5,6841.0819999999985,-31.842968,9.229595,Other,3,763
2019,10302.65,13146.5334,-19.600592,4.6818686,Mines,3,514
2019,46447.0,204673.86,-77.57865,9.148551,Other,3,216
2019,16048.35,31842.16,-51.53104,6.987319,Other,3,427
2019,9479.34,18818.73,-62.85725,9.464844,Other,3,744
2019,22758.0192,38154.622,-96.322685,8.96614,FabPr,3,320
2019,13525.0549,17155.04,-33.809113,8.038678,Servs,3,677
2019,10578.1599,37531.15,-72.824776,10.221995,Other,3,458
2019,168681.24000000002,65872.19200000001,-6.7618,8.76496,ElcEq,1,796
2019,17725.05,8314.720000000001,-7.553088,10.706494,Other,3,434
2019,24148.18380000001,47025.3506,-56.36408,6.5282006,Other,3,751
2019,11432.673,5629.1664,-94.99881,9.677321,Other,3,786
2019,5564.8,14105.79,-88.20057,7.8679447,Other,3,505
2019,17051.579999999998,5960.963100000001,-54.16801,8.755629,Other,3,740
2019,34860.06,98592.05,-72.26268,9.473451,Oil,2,247
2019,3650.16,22843.17,-84.04777,9.780714,Rtail,3,36
2019,13918.21,5046.58,-96.58308,9.233445,Other,3,584
2019,14602.15,14244.8,-73.81262,9.8426895,Servs,3,709
2019,22529.9925,51468.8328,-57.19277,8.097398,Fin,3,459
2019,46418.13860000001,112717.667,-62.83566,6.560962,Fin,3,422
2019,92490.035,42131.8716,47.670135,6.814013,Hlth,2,215
2019,10897.7172,12317.9364,-58.885994,7.2130766,BusEq,2,18
2019,43065.9747,13243.57,-70.206116,10.224868,Other,3,469
2019,95166.3447,121492.71,-59.43155,9.36187,Other,3,674
2019,10352.166539999998,20100.0417,-49.66354,8.726736,Oil,2,758
2019,4830.0,3468.465,-7.0707498,9.84221,Other,3,486
2019,5484.7295,5839.647,-91.816734,9.168345,Other,3,431
2019,9145.05,44457.95,-81.93822,8.275276,Other,3,702
2019,13268.0,57375.45,-76.878494,7.6836257,Other,3,426
2019,6828.3,6557.3899999999985,-20.35348,9.730786,Carry,2,622
2019,6292.629000000001,6215.9758,-48.16586,7.2721043,Hlth,3,529
2019,9673.54,13876.6,-37.24998,9.275392,Servs,2,443
2019,35855.4077,44777.061,-43.74685,7.554073,Hlth,2,536
2019,3626.66,3922.92,-72.40759,10.022581,Hlth,3,519
2019,12539.84,6709.691999999999,-17.90717,9.704703,Hlth,3,435
2019,27365.0,5483.01,-90.19604,8.588225,Other,3,734
2019,9455.982,45336.9,-79.14287,8.814365,Servs,3,210
2019,11208.9116,9423.449,-33.62406,7.355254,Mines,2,219
2019,19808.02,45811.5,-56.76224,3.6133125,Servs,3,457
2019,59585.52,57761.44,2.702296,3.2983518,Other,3,275
2019,34656.96,32204.97,7.216778,6.721969,Servs,3,375
2019,,4855.0,-8.999966,8.311476,Other,-1,367
2019,423400.0,293592.60000000003,97.94681,6.0622725,Servs,3,316
2019,257954.59,2824.27229,64.42988,6.560502,Hlth,3,74
2020,13422012.81925,8500651.998669999,50.431557,2.8111062,Telcm,1,795
2020,14236808.0889,15789464.592479998,-9.610701,2.8983934,Fin,1,64
2020,1174656.9417100002,1394032.5,-13.639574,2.4957252,Util,3,99
2020,132227304.25125,101855155.98024,36.37921,2.2266195,Telcm,3,151
2020,14870242.210979998,10851481.87038,36.392124,2.910081,Servs,1,94
2020,107388891.04900002,53245553.88600001,94.96587,3.0946147,Servs,1,303
2020,5059893.14622,5121989.232480002,8.339267,3.298894,Fin,3,50
2020,26462504.25,15461719.82399,70.81523,3.6733055,Servs,1,569
2020,2255969107.38,1287643166.50041,82.309616,2.4782045,BusEq,3,574
2020,557924.0,401070.03381,39.10986,1.9600667,Books,3,26
2020,30062932.160000004,12647382.61,124.683014,4.3648186,Telcm,1,445
2020,9129855.31599,4055859.5,109.60987,4.4142995,Rtail,1,340
2020,20063658.70989,11665617.6,68.905334,2.908875,Servs,1,264
2020,22754566.82598,24968629.320000004,-5.175531,2.7643387,Servs,1,171
2020,1901433.99859,2028400.97859,-5.875018,2.6418452,Food,3,130
2020,37127277.0,18597080.58,93.551674,3.3200655,Servs,1,468
2020,20088429.99203,12967721.723439999,54.489536,3.4696686,Fin,3,117
2020,34837105.73025,22652556.25,53.680767,2.5413923,BusEq,1,308
2020,656668172.0400001,494036750.0,33.08695,2.7323198,Servs,3,298
2020,133852296.48,142568803.914,-2.000297,2.1724515,Hlth,3,420
2020,18191838.72,6787128.5,150.1231,3.740906,Servs,1,691
2020,21984817.526610002,15539555.83601,42.85505,2.7157397,BusEq,1,618
2020,16441677.72,5942550.46,149.87262,6.0415816,Rtail,1,693
2020,17325071.3376,15106987.5,14.6996975,3.1423988,Rtail,1,463
2020,1681605520.32,1200254700.0,42.53395,2.1655567,Servs,3,7
2020,461592.0,448566.8,4.679878,2.0753653,Fin,3,145
2020,43129800.0,27463150.0,45.703403,3.4214203,Servs,3,333
2020,27471382.89,22667539.73,13.434046,3.3440955,Other,3,295
2020,19825770.0,16426406.999999998,20.32271,2.6678724,Hlth,1,138
2020,17487086.507880002,12255730.96,48.494335,2.8594313,BusEq,1,239
2020,6903246.64,10260992.0,-30.435444,2.7577798,Whlsl,1,202
2020,19106976.26,15181219.2,34.552116,2.375678,Trans,1,208
2020,149248612.2,126472341.0,22.96934,2.1328025,Whlsl,1,9
2020,34351547.419999994,29980809.43962,15.960594,2.3283248,Servs,1,389
2020,16342454.32,4649710.82,235.59595,5.5383153,Other,3,762
2020,42707175.90972,51019115.99306,-13.166769,2.2938585,Carry,1,136
2020,3258363.73902,1819892.4,63.746696,4.0817547,Other,3,804
2020,78656854.0,63038177.41299,25.756456,2.0849109,Hlth,1,357
2020,11169793.86,6472689.8599999985,70.4278,3.8543983,Other,3,559
2020,289476.0,300410.4,5.967836,3.3877327,Fin,3,61
2020,204944074.8,190107970.0,11.70886,1.6929438,Food,3,371
2020,10476966.96564,8744172.198180001,15.104579,2.8775995,Servs,1,348
2020,23684075.13,19234217.0,25.939611,2.1636348,Other,3,695
2020,5959660.24429,3644562.78,47.268867,3.564269,Hlth,1,707
2020,2944882.98,3482703.0,-14.16573,2.5896235,Food,3,1
2020,10083378.97,4817215.0,107.16712,3.466759,Hlth,3,13
2020,55649155.88375001,50133900.18,11.641345,3.353372,Hlth,1,201
2020,34279691.87,28658473.76,27.893154,2.349984,Fin,3,8
2020,2941582.2,3917194.38,-24.152617,3.4446099,Food,3,79
2020,19652706.41,19057797.77355,4.1533904,2.87761,Mines,1,748
2020,6079057.920000001,3499359.84,78.580574,4.0224175,Cnstr,1,797
2020,112166255.16,118710774.62363,-1.1908872,1.8708168,Servs,1,181
2020,4104063.33246,2717376.45,51.058247,3.7242157,Cnstr,1,266
2020,18844387.090120006,20426120.0,-6.5498843,2.6115775,Other,3,403
2020,23500119.6,24948676.35,-2.9027426,2.17332,Util,1,109
2020,11043718.84,5092160.62,70.44951,4.7812166,Other,3,428
2020,3738694.16,3598920.0,12.065857,2.6211493,Rtail,1,433
2020,25167344.12712,19757673.9,25.971033,2.3262548,Fin,1,170
2020,8362412.64,3380641.44,116.793015,3.5567203,BusEq,3,163
2020,49837925.58000001,48346504.36,5.488706,1.7722982,Other,1,127
2020,7861035.479999999,6517667.520000001,18.845268,3.2165713,Other,3,294
2020,9775607.66,7118349.78,36.85268,3.504529,Other,3,312
2020,11507260.140180001,4036055.52,165.9333,3.7349632,Other,3,575
2020,10781652.42,9064806.6,17.271637,2.6108787,Servs,1,257
2020,8046976.0,7057135.800000003,12.856365,2.9272728,Other,3,722
2020,22432849.81,5242594.899999999,301.60275,4.7300525,Other,3,770
2020,76336070.67999999,78616837.0,-1.5300505,2.5137982,Servs,3,49
2020,3727482.22,3272689.26,13.951482,2.5033891,Chems,3,24
2020,1395718.0086500002,1037939.87,35.48085,2.781121,FabPr,1,147
2020,24581156.46,19340418.24,28.704275,2.440849,BusEq,1,679
2020,4755001.79,3263602.02,46.177803,3.1324306,Other,3,327
2020,5190854.470000002,2376604.93,110.54065,3.6326854,ElcEq,3,530
2020,7708640.88,2816634.48,141.30496,4.2665496,Other,3,461
2020,38054553.54069001,19410742.8,96.69694,2.5948312,Servs,3,87
2020,3338717.8000000007,2753575.52,23.159714,2.2482545,Cnstr,1,42
2020,5634664.86,5413327.4995800005,7.168577,4.249603,Fin,1,241
2020,727690.0,724304.2999999998,0.16398512,3.997735,Telcm,3,71
2020,2656835.0,1791613.35,49.823517,4.6344705,Other,3,488
2020,189170539.1,130934811.34,27.610405,2.134601,Hlth,1,346
2020,5950817.6000000015,3540595.56,60.50903,4.533484,Other,3,490
2020,6654538.800000003,7715442.8999999985,-7.414277,2.1970317,Food,1,258
2020,6817815.99,3904488.48,56.05511,3.4169943,Servs,1,543
2020,16698812.24,8595970.25,86.76821,3.3467283,Servs,1,591
2020,162570641.4,227868984.72,-25.973986,2.769618,Oil,1,554
2020,30868641.96,31294698.33,0.47154877,3.1642041,Meals,1,493
2020,5770474.0064,2378372.5,140.29468,3.7309082,Other,3,715
2020,1594793.0499999996,1768518.22,-10.19991,4.027811,Cnstr,3,35
2020,999365.99,679485.3,48.191704,3.5009127,Games,3,116
2020,3203424.0,3173623.57,1.1409894,3.4092498,Hlth,1,95
2020,5510319.36,5023142.48,10.81054,2.7590091,BusEq,1,447
2020,8263499.58,7401586.5,14.589035,3.014428,Other,3,166
2020,18345815.28,14188424.410000002,30.891003,2.3955774,FabPr,1,237
2020,4409692.649999999,2680114.68,51.94781,4.8721495,Other,3,437
2020,12022122.000000002,9985229.4,24.443972,2.131582,Servs,1,160
2020,17140120.86,8237196.699999997,84.84761,2.987239,Hlth,1,627
2020,4076256.69,4934601.09,-15.728896,2.375448,Util,1,502
2020,24724723.32,30074942.1,-16.965866,2.174441,Util,1,88
2020,9126273.95073,2470260.98,224.11516,5.0084515,Other,3,515
2020,4439545.5,3653694.99,18.181824,2.9687295,Servs,1,83
2020,3037615.93,2067270.79,48.003727,4.2078147,Cnstr,1,532
2020,2584378.44,3164062.16,-15.117491,2.8434463,Fin,3,306
2020,6250231.65,3947179.92,39.99464,4.1843605,Other,3,766
2020,13927636.8,11597000.4,22.12948,2.9527283,BusEq,1,777
2020,282750.8,328443.96,-13.381525,2.9296327,Fin,3,80
2020,24061183.20000001,22817758.29,8.106605,2.0988677,BusEq,3,62
2020,2254246.83,2250264.18,1.6502638,2.6572187,BusEq,3,3
2020,11908993.88,9092126.34,32.96284,2.7461374,Paper,1,233
2020,6888913.85,4448079.36,52.69243,2.9450166,Rtail,1,567
2020,8222032.08,6830022.0,21.36679,2.6171198,Hlth,1,48
2020,2407763.6,2861885.25,-9.58439,3.515956,Fin,3,17
2020,1054128.6,1367010.0,-20.38196,3.3177686,Fin,2,23
2020,11635497.63,4586427.619999999,138.27454,4.112808,Servs,1,479
2020,2911300.0000000005,2908035.0,3.2173064,3.0588236,Servs,1,134
