RET,date_m,year,notPERMNO
0.286738,202012,2020,588
0.162703,201901,2019,589
-0.023681,201902,2019,589
0.063947,201903,2019,589
0.034197,201904,2019,589
-0.106713,201905,2019,589
0.066181,201906,2019,589
-0.127301,201907,2019,589
0.079566,201908,2019,589
-0.060302,201909,2019,589
-0.058929,201910,2019,589
-0.052498,201911,2019,589
0.264353,201912,2019,589
-0.120042,202001,2020,589
-0.194712,202002,2020,589
-0.568657,202003,2020,589
0.649215,202004,2020,589
-0.032804,202005,2020,589
0.173961,202006,2020,589
0.02809,202007,2020,589
-0.020947,202008,2020,589
-0.124651,202009,2020,589
0.069445,202010,2020,589
0.251748,202011,2020,589
0.137271,202012,2020,589
0.581197,201901,2019,590
-0.135135,201902,2019,590
-0.175,201903,2019,590
-0.242424,201904,2019,590
0.13,201905,2019,590
-0.106195,201906,2019,590
-0.073168,201907,2019,590
-0.072749,201908,2019,590
0.125392,201909,2019,590
-0.105995,201910,2019,590
0.053475,201911,2019,590
-0.108696,201912,2019,590
-0.112683,202001,2020,590
-0.162177,202002,2020,590
-0.430118,202003,2020,590
0.221934,202004,2020,590
0.78351,202005,2020,590
-0.017303,202006,2020,590
-0.15672,202007,2020,590
-0.376793,202008,2020,590
0.050895,202009,2020,590
0.200535,202010,2020,590
-0.066491,202011,2020,590
0.313138,202012,2020,590
0.15693,201901,2019,591
0.170147,201902,2019,591
0.075677,201903,2019,591
0.032706,201904,2019,591
-0.040214,201905,2019,591
0.056736,201906,2019,591
-0.06144,201907,2019,591
-0.040211,201908,2019,591
-0.091272,201909,2019,591
-0.030598,201910,2019,591
0.118188,201911,2019,591
-0.03,201912,2019,591
0.127496,202001,2020,591
-0.08206,202002,2020,591
-0.192914,202003,2020,591
0.201062,202004,2020,591
0.115375,202005,2020,591
0.03242,202006,2020,591
0.029595,202007,2020,591
0.057378,202008,2020,591
0.067856,202009,2020,591
0.077925,202010,2020,591
0.203353,202011,2020,591
0.07206,202012,2020,591
0.406494,201901,2019,592
0.112346,201902,2019,592
0.675916,201903,2019,592
0.006623,201904,2019,592
-0.177632,201905,2019,592
0.168,201906,2019,592
-0.20548,201907,2019,592
-0.051724,201908,2019,592
0.077273,201909,2019,592
0.012658,201910,2019,592
0.75,201911,2019,592
0.190476,201912,2019,592
0.48,202001,2020,592
-0.277027,202002,2020,592
-0.304673,202003,2020,592
0.303763,202004,2020,592
0.162887,202005,2020,592
-0.014184,202006,2020,592
-0.100719,202007,2020,592
0.28,202008,2020,592
-0.05,202009,2020,592
-0.105263,202010,2020,592
0.036765,202011,2020,592
0.01773,202012,2020,592
0.373659,201901,2019,593
-0.089489,201902,2019,593
0.064743,201903,2019,593
-0.004396,201904,2019,593
-0.203826,201905,2019,593
0.0878,201906,2019,593
-0.140187,201907,2019,593
-0.115613,201908,2019,593
1.107263,201909,2019,593
0.061446,201901,2019,594
-0.08286,201902,2019,594
0.117574,201903,2019,594
-0.084164,201904,2019,594
-0.157195,201905,2019,594
-0.139168,201906,2019,594
-0.086667,201907,2019,594
-0.195256,201908,2019,594
0.195011,201909,2019,594
0.060721,201910,2019,594
0.427549,201911,2019,594
-0.27193,201912,2019,594
-0.080895,202001,2020,594
-0.28839,202002,2020,594
-0.35,202003,2020,594
0.275304,202004,2020,594
0.561905,202005,2020,594
-0.152439,202006,2020,594
0.541966,202007,2020,594
0.015552,202008,2020,594
0.134763,202009,2020,594
-0.098516,202010,2020,594
0.052395,202011,2020,594
-0.024182,202012,2020,594
0.006618,201901,2019,595
0.051903,201902,2019,595
-0.036009,201903,2019,595
0.044894,201904,2019,595
-0.059036,201905,2019,595
0.004902,201906,2019,595
-0.020906,201907,2019,595
-0.059075,201908,2019,595
0.04523,201909,2019,595
0.040727,201910,2019,595
0.027603,201911,2019,595
-0.015027,201912,2019,595
-0.06276,202001,2020,595
0.058454,202002,2020,595
-0.463997,202003,2020,595
-0.000655,202004,2020,595
-0.03082,202005,2020,595
0.086066,202006,2020,595
-0.062893,202007,2020,595
0.056376,202008,2020,595
-0.092949,202009,2020,595
0.166078,202010,2020,595
0.117576,202011,2020,595
0.068306,202012,2020,595
0.020677,201901,2019,596
0.071516,201902,2019,596
-0.045546,201903,2019,596
0.035114,201904,2019,596
-0.020586,201905,2019,596
0.044883,201906,2019,596
-0.024055,201907,2019,596
-0.058392,201908,2019,596
0.078841,201909,2019,596
0.008088,201910,2019,596
0.013754,201911,2019,596
0.007719,201912,2019,596
-0.070922,202001,2020,596
-0.139847,202002,2020,596
-0.15726,202003,2020,596
0.124684,202004,2020,596
-0.031835,202005,2020,596
0.030648,202006,2020,596
-0.069386,202007,2020,596
0.066776,202008,2020,596
-0.041859,202009,2020,596
0.112625,202010,2020,596
0.097262,202011,2020,596
0.120133,202012,2020,596
-0.029474,201901,2019,597
0.208243,201902,2019,597
-0.059246,201903,2019,597
0.234733,201904,2019,597
0.124632,201901,2019,598
0.033017,201902,2019,598
0.044304,201903,2019,598
0.266667,201904,2019,598
0.229665,201905,2019,598
0.077821,201906,2019,598
-0.129964,201907,2019,598
0.099585,201908,2019,598
-0.056604,201909,2019,598
-0.052,201910,2019,598
0.097046,201911,2019,598
-0.161538,201912,2019,598
0.123853,202001,2020,598
-0.106122,202002,2020,598
-0.465753,202003,2020,598
0.008547,202004,2020,598
0.127119,202005,2020,598
0.015038,202006,2020,598
0.051852,202007,2020,598
0.366197,202008,2020,598
-0.020619,202009,2020,598
-0.021053,202010,2020,598
0.091398,202011,2020,598
0.137931,202012,2020,598
1.315789,201901,2019,599
0.00974,201902,2019,599
-0.03537,201903,2019,599
0.006667,201904,2019,599
-0.205298,201905,2019,599
-0.008333,201906,2019,599
-0.033614,201907,2019,599
0.447826,201908,2019,599
-0.108108,201909,2019,599
-0.309764,201910,2019,599
0.048781,201911,2019,599
0.125581,201912,2019,599
-0.020661,202001,2020,599
-0.274262,202002,2020,599
-0.139535,202003,2020,599
0.695946,202004,2020,599
-0.111554,202005,2020,599
0.044843,202006,2020,599
0.184549,202007,2020,599
-0.032609,202008,2020,599
-0.108614,202009,2020,599
-0.037815,202010,2020,599
-0.030568,202011,2020,599
0.193694,202012,2020,599
1.1175,201901,2019,600
0.205882,201902,2019,600
0.227642,201903,2019,600
0.033113,201904,2019,600
-0.211538,201905,2019,600
0.065041,201906,2019,600
-0.145038,201907,2019,600
-0.017857,201908,2019,600
-0.031818,201909,2019,600
0.098591,201910,2019,600
-0.076923,201911,2019,600
-0.157407,201912,2019,600
-0.051648,202001,2020,600
0.086906,202002,2020,600
-0.167377,202003,2020,600
0.235595,202004,2020,600
-0.218446,202005,2020,600
-0.004376,202006,2020,600
-0.137035,202007,2020,600
-0.128086,202008,2020,600
-0.219469,202009,2020,600
-0.00907,202010,2020,600
0.521739,202011,2020,600
0.150376,202012,2020,600
0.05899,201901,2019,601
0.036148,201902,2019,601
-0.030312,201903,2019,601
0.005332,201904,2019,601
-0.076606,201905,2019,601
0.097958,201906,2019,601
-0.005838,201907,2019,601
-0.107457,201908,2019,601
0.095395,201909,2019,601
0.055807,201910,2019,601
0.038857,201911,2019,601
0.041117,201912,2019,601
-0.024682,202001,2020,601
-0.059864,202002,2020,601
-0.14631,202003,2020,601
0.21146,202004,2020,601
-0.018018,202005,2020,601
0.030246,202006,2020,601
0.02321,202007,2020,601
0.00164,202008,2020,601
-0.066712,202009,2020,601
0.084337,202010,2020,601
0.023848,202011,2020,601
0.071731,202012,2020,601
0.050964,201901,2019,602
0.04325,201902,2019,602
0.002513,201903,2019,602
-0.048396,201904,2019,602
-0.059759,201905,2019,602
0.05042,201906,2019,602
-0.136,201907,2019,602
-0.175926,201908,2019,602
-0.108614,201909,2019,602
0.121849,201910,2019,602
-0.101124,201911,2019,602
-0.116667,201912,2019,602
-0.002358,202001,2020,602
-0.054374,202002,2020,602
-0.535,202003,2020,602
0.096774,202004,2020,602
-0.352941,202005,2020,602
0.03532,201901,2019,603
-0.228145,201902,2019,603
-0.082873,201903,2019,603
-0.03012,201904,2019,603
0.012422,201905,2019,603
-0.162577,201906,2019,603
-0.069597,201907,2019,603
-0.220472,201908,2019,603
-0.141414,201909,2019,603
-0.035294,201910,2019,603
0.60061,201911,2019,603
-0.095238,201912,2019,603
-0.221053,202001,2020,603
-0.289189,202002,2020,603
-0.079848,202003,2020,603
0.057851,202004,2020,603
0.054688,202005,2020,603
-0.044444,202006,2020,603
0.457364,202007,2020,603
0.257979,202008,2020,603
0.057082,202009,2020,603
-0.128,202010,2020,603
-0.06422,202011,2020,603
0.029412,202012,2020,603
0.359624,201901,2019,604
-0.026934,201902,2019,604
-0.032647,201903,2019,604
0.094395,201904,2019,604
-0.559973,201905,2019,604
0.004594,201906,2019,604
-0.283513,201907,2019,604
-0.245161,201908,2019,604
0.233618,201909,2019,604
-0.036951,201910,2019,604
-0.059952,201911,2019,604
-0.020408,201912,2019,604
-0.197917,202001,2020,604
-0.204545,202002,2020,604
-0.567347,202003,2020,604
0.679245,202004,2020,604
0.219101,202005,2020,604
0.294931,202006,2020,604
0.035587,202007,2020,604
0.085911,202008,2020,604
0.012658,202009,2020,604
0.071875,202010,2020,604
0.886297,202011,2020,604
0.007728,202012,2020,604
0.456522,201901,2019,605
-0.02121,201902,2019,605
-0.128411,201903,2019,605
-0.066298,201904,2019,605
-0.298817,201905,2019,605
0.14346,201906,2019,605
-0.140221,201907,2019,605
-0.253219,201908,2019,605
0.204981,201909,2019,605
-0.106518,201910,2019,605
0.035587,201911,2019,605
0.350515,201912,2019,605
-0.188295,202001,2020,605
-0.205329,202002,2020,605
-0.362919,202003,2020,605
-0.195046,202004,2020,605
0.346154,202005,2020,605
0.111429,202006,2020,605
-0.056555,202007,2020,605
0.027248,202008,2020,605
-0.058355,202009,2020,605
0.090141,202010,2020,605
0.217054,202011,2020,605
-0.008493,202012,2020,605
0.143719,201901,2019,606
0.091828,201902,2019,606
-0.177867,201903,2019,606
0.056779,201904,2019,606
-0.108384,201905,2019,606
0.096623,201906,2019,606
-0.045476,201907,2019,606
0.11464,201908,2019,606
-0.117097,201909,2019,606
-0.025971,201910,2019,606
0.010096,201911,2019,606
-0.011276,201912,2019,606
-0.019699,202001,2020,606
-0.186145,202002,2020,606
-0.035738,202003,2020,606
0.142183,202004,2020,606
0.099705,202005,2020,606
0.204936,202006,2020,606
-0.108638,202007,2020,606
0.017982,202008,2020,606
-0.07998,202009,2020,606
0.0448,202010,2020,606
-0.093415,202011,2020,606
0.13232,202012,2020,606
0.714757,201901,2019,607
-0.106635,201902,2019,607
-0.10451,201903,2019,607
-0.033654,201904,2019,607
0.281094,201905,2019,607
-0.174757,201906,2019,607
0.117647,201907,2019,607
-0.168421,201908,2019,607
0.379747,201909,2019,607
-0.084862,201910,2019,607
0.022556,201911,2019,607
-0.186275,201912,2019,607
-0.048193,202001,2020,607
-0.063418,202002,2020,607
-0.297202,202003,2020,607
0.115385,202004,2020,607
0.37931,202005,2020,607
0.009625,202006,2020,607
0.386654,202007,2020,607
0.482143,202008,2020,607
0.927711,202009,2020,607
0.153125,202010,2020,607
-0.406504,202011,2020,607
0.136986,202012,2020,607
0.173184,201901,2019,608
0.338095,201902,2019,608
-0.003559,201903,2019,608
0.214286,201904,2019,608
-0.197059,201905,2019,608
-0.014652,201906,2019,608
-0.104089,201907,2019,608
0.410788,201908,2019,608
0.382353,201909,2019,608
0.06383,201910,2019,608
0.486,201911,2019,608
0.010094,201912,2019,608
-0.056629,202001,2020,608
-0.022599,202002,2020,608
-0.178468,202003,2020,608
0.157432,202004,2020,608
0.113982,202005,2020,608
-0.055934,202006,2020,608
-0.183526,202007,2020,608
0.015929,202008,2020,608
-0.085366,202009,2020,608
-0.026667,202010,2020,608
0.232877,202011,2020,608
0.026984,202012,2020,608
0.105464,201901,2019,609
0.357471,201902,2019,609
0.124471,201903,2019,609
-0.035392,201904,2019,609
-0.056987,201905,2019,609
-0.407285,201906,2019,609
-0.136872,201907,2019,609
-0.042071,201908,2019,609
-0.135135,201909,2019,609
-0.123047,201910,2019,609
-0.608018,201911,2019,609
0.113636,201912,2019,609
-0.214286,202001,2020,609
0.077922,202002,2020,609
-0.108434,202003,2020,609
0.195946,202004,2020,609
1.09322,202005,2020,609
-0.05803,202006,2020,609
0.017192,202007,2020,609
0.822535,202008,2020,609
0.119011,202009,2020,609
0.149171,202010,2020,609
-0.098558,202011,2020,609
-0.234667,202012,2020,609
0.006229,201901,2019,610
0.075971,201902,2019,610
-0.095188,201903,2019,610
-0.001156,201904,2019,610
-0.076389,201905,2019,610
0.035714,201906,2019,610
-0.165759,201907,2019,610
-0.105149,201908,2019,610
0.204214,201909,2019,610
0.230821,201910,2019,610
-0.012575,201911,2019,610
-0.100775,201912,2019,610
0.049877,202001,2020,610
-0.06393,202002,2020,610
-0.008772,202003,2020,610
-0.083439,202004,2020,610
-0.050345,202005,2020,610
0.087146,202006,2020,610
-0.12024,202007,2020,610
0.410782,202008,2020,610
-0.012917,202009,2020,610
-0.017993,202010,2020,610
0.021099,202011,2020,610
-0.000544,202012,2020,610
0.162736,201901,2019,611
0.182556,201902,2019,611
0.114923,201903,2019,611
-0.090769,201904,2019,611
0.06599,201905,2019,611
-0.133333,201906,2019,611
-0.031136,201907,2019,611
-0.268431,201908,2019,611
0.339793,201909,2019,611
-0.197686,201910,2019,611
-0.028846,201911,2019,611
0.074257,201912,2019,611
-0.092166,202001,2020,611
-0.036802,202002,2020,611
-0.309618,202003,2020,611
0.343511,202004,2020,611
0.338068,202005,2020,611
0.010616,202006,2020,611
0.111344,202007,2020,611
-0.132325,202008,2020,611
-0.013072,202009,2020,611
0.311258,202010,2020,611
0.176768,202011,2020,611
0.184549,202012,2020,611
0.023634,201901,2019,612
0.020202,201902,2019,612
-0.192362,201903,2019,612
-0.015762,201904,2019,612
-0.189502,201905,2019,612
-0.045005,201906,2019,612
-0.210345,201907,2019,612
-0.174672,201908,2019,612
0.726631,201909,2019,612
-0.108274,201910,2019,612
-0.063001,201911,2019,612
-0.011002,201912,2019,612
-0.390606,202001,2020,612
-0.129817,202002,2020,612
-0.622378,202003,2020,612
0.876543,202004,2020,612
0.269737,202005,2020,612
0.831606,202006,2020,612
0.015559,202007,2020,612
0.566852,202008,2020,612
-0.141778,202009,2020,612
-0.160021,202010,2020,612
0.219482,202011,2020,612
0.31547,202012,2020,612
0.056645,201901,2019,613
0.043299,201902,2019,613
0.081028,201903,2019,613
0.084095,201904,2019,613
-0.057336,201905,2019,613
0.109123,201906,2019,613
0.112903,201907,2019,613
0.0,201908,2019,613
-0.051449,201909,2019,613
-0.043545,201910,2019,613
-0.228435,201911,2019,613
0.006211,201912,2019,613
-0.018519,202001,2020,613
-0.150943,202002,2020,613
-0.061728,202003,2020,613
0.339474,202004,2020,613
-0.111984,202005,2020,613
0.090708,202006,2020,613
0.263692,202007,2020,613
0.048154,202008,2020,613
0.073507,202009,2020,613
0.00428,202010,2020,613
0.0,202011,2020,613
0.193647,201901,2019,614
-0.013818,201902,2019,614
0.034429,201903,2019,614
0.111195,201904,2019,614
-0.117313,201905,2019,614
0.160765,201906,2019,614
0.09931,201907,2019,614
-0.023091,201908,2019,614
0.03915,201909,2019,614
0.087375,201910,2019,614
0.070955,201911,2019,614
0.054231,201912,2019,614
-0.049967,202001,2020,614
0.005863,202002,2020,614
-0.211631,202003,2020,614
0.084243,202004,2020,614
0.135266,202005,2020,614
0.076006,202006,2020,614
0.064185,202007,2020,614
-0.039018,202008,2020,614
-0.034903,202009,2020,614
-0.003701,202010,2020,614
0.396252,202011,2020,614
0.046314,202012,2020,614
0.107944,201901,2019,615
0.037767,201902,2019,615
0.051688,201903,2019,615
0.104313,201904,2019,615
-0.055858,201905,2019,615
0.171717,201906,2019,615
-0.119048,201907,2019,615
0.318733,201908,2019,615
-0.090106,201909,2019,615
0.104466,201910,2019,615
-0.212377,201911,2019,615
-0.1,201912,2019,615
-0.128968,202001,2020,615
0.199317,202002,2020,615
-0.382716,202003,2020,615
0.206923,202004,2020,615
-0.193117,202005,2020,615
0.076619,202006,2020,615
-0.079237,202007,2020,615
-0.013546,202008,2020,615
-0.084006,202009,2020,615
0.18254,202010,2020,615
0.176734,202011,2020,615
0.131812,202012,2020,615
-0.056106,201901,2019,616
-0.020979,201902,2019,616
-0.003571,201903,2019,616
0.050179,201904,2019,616
-0.191126,201905,2019,616
-0.135021,201906,2019,616
-0.02439,201907,2019,616
-0.425,201908,2019,616
-0.364348,201909,2019,616
-0.117647,201910,2019,616
0.24031,201911,2019,616
-0.400125,201912,2019,616
2.646593,202001,2020,616
-0.575714,202002,2020,616
-0.399192,202003,2020,616
0.393409,202004,2020,616
0.587838,202005,2020,616
0.12462,202006,2020,616
0.0,202007,2020,616
-0.165856,202008,2020,616
-0.162977,202009,2020,616
0.690323,202010,2020,616
-0.102291,202011,2020,616
-0.06746,202012,2020,616
-0.10303,201901,2019,617
0.006757,201902,2019,617
-0.387025,201903,2019,617
-0.065693,201904,2019,617
-0.285156,201905,2019,617
-0.349727,201906,2019,617
-0.235294,201907,2019,617
-0.093407,201908,2019,617
-0.104242,201909,2019,617
0.001353,201910,2019,617
0.094595,201911,2019,617
0.37037,201912,2019,617
0.036036,202001,2020,617
-0.008696,202002,2020,617
-0.324561,202003,2020,617
0.045455,202004,2020,617
0.273292,202005,2020,617
0.044715,202006,2020,617
-0.143969,202007,2020,617
0.119091,202008,2020,617
0.232331,202009,2020,617
0.239288,202010,2020,617
0.181915,202011,2020,617
-0.036454,202012,2020,617
0.019364,201901,2019,618
0.328103,201902,2019,618
0.102401,201903,2019,618
-0.006901,201904,2019,618
-0.216786,201905,2019,618
0.06145,201906,2019,618
0.05327,201907,2019,618
-0.171256,201908,2019,618
0.054276,201909,2019,618
0.023648,201910,2019,618
-0.202151,201911,2019,618
0.042382,201912,2019,618
0.098033,202001,2020,618
-0.135309,202002,2020,618
0.04883,202003,2020,618
0.082696,202004,2020,618
0.064569,202005,2020,618
-0.10036,202006,2020,618
0.236823,202007,2020,618
-0.139816,202008,2020,618
-0.073932,202009,2020,618
0.00952,202010,2020,618
0.295835,202011,2020,618
0.073402,202012,2020,618
0.276995,201901,2019,619
0.272059,201902,2019,619
-0.263006,201903,2019,619
0.603922,201904,2019,619
0.198044,201905,2019,619
0.455102,201906,2019,619
-0.074334,201907,2019,619
-0.084848,201908,2019,619
-0.019868,201909,2019,619
-0.015203,201910,2019,619
0.168096,201911,2019,619
0.139501,201912,2019,619
0.065722,202001,2020,619
-0.038694,202002,2020,619
-0.227673,202003,2020,619
-0.087948,202004,2020,619
0.107143,202005,2020,619
0.06129,202006,2020,619
-0.034954,202007,2020,619
0.338583,202008,2020,619
0.288235,202009,2020,619
0.031964,202010,2020,619
0.249557,202011,2020,619
0.182011,202012,2020,619
0.359212,201901,2019,620
-0.026854,201902,2019,620
0.049934,201903,2019,620
0.06091,201904,2019,620
0.049941,201905,2019,620
-0.004494,201906,2019,620
0.037246,201907,2019,620
0.022126,201908,2019,620
0.086941,201909,2019,620
-0.015018,201910,2019,620
-0.055353,201911,2019,620
-0.040351,201912,2019,620
0.084826,202001,2020,620
0.123357,202002,2020,620
-0.564656,202003,2020,620
0.476223,202004,2020,620
0.379085,202005,2020,620
0.037915,202006,2020,620
0.161774,202007,2020,620
0.001684,202008,2020,620
0.186379,202009,2020,620
-0.082447,202010,2020,620
0.145726,202011,2020,620
-0.01618,202012,2020,620
0.095238,201901,2019,621
0.017391,201902,2019,621
-0.143021,201903,2019,621
-0.260638,201904,2019,621
-0.297662,201905,2019,621
-0.21895,201906,2019,621
-0.452459,201907,2019,621
-0.107784,201908,2019,621
0.268456,201909,2019,621
0.195767,201910,2019,621
0.09292,201911,2019,621
0.607287,201912,2019,621
-0.540302,202001,2020,621
-0.043836,202002,2020,621
-0.355301,202003,2020,621
2.035556,202004,2020,621
-0.103953,202005,2020,621
-0.354575,202006,2020,621
0.086076,202007,2020,621
0.202797,202008,2020,621
-0.149225,202009,2020,621
0.127563,202010,2020,621
-0.193274,201901,2019,622
0.063844,201902,2019,622
-0.154465,201903,2019,622
-0.001307,201904,2019,622
-0.27686,201905,2019,622
-0.010469,201906,2019,622
-0.125939,201907,2019,622
0.017181,201908,2019,622
0.20499,201909,2019,622
0.258044,201910,2019,622
0.524817,201911,2019,622
-0.252678,201912,2019,622
0.177556,202001,2020,622
-0.158709,202002,2020,622
-0.078735,202003,2020,622
2.530558,202004,2020,622
-0.17931,202005,2020,622
0.0,202006,2020,622
1.327731,202007,2020,622
0.119134,202008,2020,622
-0.264516,202009,2020,622
-0.131579,202010,2020,622
0.459596,202011,2020,622
1.076125,202012,2020,622
0.061241,201901,2019,623
0.158246,201902,2019,623
0.034101,201903,2019,623
0.049893,201904,2019,623
0.101367,201905,2019,623
-0.03537,201906,2019,623
0.021885,201907,2019,623
0.071576,201908,2019,623
-0.019986,201909,2019,623
-0.277639,201910,2019,623
-0.02947,201911,2019,623
-0.013524,201912,2019,623
-0.067512,202001,2020,623
-0.007767,202002,2020,623
-0.245178,202003,2020,623
0.261111,202004,2020,623
-0.033774,202005,2020,623
0.084802,202006,2020,623
0.145699,202007,2020,623
-0.024211,202008,2020,623
-0.000501,202009,2020,623
0.180792,202010,2020,623
0.041198,202011,2020,623
0.040383,202012,2020,623
0.367641,201901,2019,624
-0.154026,201902,2019,624
-0.088958,201903,2019,624
0.05965,201904,2019,624
-0.366798,201905,2019,624
0.09966,201906,2019,624
-0.102987,201907,2019,624
-0.049369,201908,2019,624
0.091787,201909,2019,624
-0.245575,201910,2019,624
0.344575,201911,2019,624
0.072519,201912,2019,624
-0.284189,202001,2020,624
-0.144886,202002,2020,624
-0.347176,202003,2020,624
0.192112,202004,2020,624
0.329776,202005,2020,624
0.361156,202006,2020,624
-0.097288,202007,2020,624
0.135206,202008,2020,624
-0.271576,202009,2020,624
0.137441,202010,2020,624
0.290278,202011,2020,624
0.118945,202012,2020,624
0.051546,201901,2019,625
0.0,201902,2019,625
0.013769,201903,2019,625
0.088475,201904,2019,625
0.061319,201905,2019,625
0.143305,201906,2019,625
0.00427,201907,2019,625
-0.044033,201908,2019,625
0.028034,201909,2019,625
0.147196,201910,2019,625
0.033225,201911,2019,625
0.01782,201912,2019,625
0.070288,202001,2020,625
0.009141,202002,2020,625
-0.296703,202003,2020,625
0.377038,202004,2020,625
0.095955,202005,2020,625
0.114118,202006,2020,625
-0.008097,202007,2020,625
0.134082,202008,2020,625
0.125451,202009,2020,625
0.015855,202010,2020,625
0.101056,202011,2020,625
0.19828,202012,2020,625
0.111538,201901,2019,626
0.107266,201902,2019,626
-0.053125,201903,2019,626
0.028603,201904,2019,626
0.013904,201905,2019,626
0.009494,201906,2019,626
-0.008359,201907,2019,626
-0.046365,201908,2019,626
-0.003315,201909,2019,626
-0.027716,201910,2019,626
-0.122007,201911,2019,626
-0.071429,201912,2019,626
-0.053147,202001,2020,626
-0.165436,202002,2020,626
0.053097,202003,2020,626
-0.008403,202004,2020,626
0.083051,202005,2020,626
-0.018779,202006,2020,626
-0.082935,202007,2020,626
0.045217,202008,2020,626
0.021631,202009,2020,626
-0.035831,202010,2020,626
0.143581,202011,2020,626
0.032496,202012,2020,626
0.184413,201901,2019,627
0.170322,201902,2019,627
-0.060851,201903,2019,627
0.104213,201904,2019,627
0.015172,201905,2019,627
0.191429,201906,2019,627
0.042059,201907,2019,627
-0.066383,201908,2019,627
-0.096322,201909,2019,627
0.020772,201910,2019,627
0.068654,201911,2019,627
0.082901,201912,2019,627
0.085258,202001,2020,627
-0.156628,202002,2020,627
0.008151,202003,2020,627
0.331088,202004,2020,627
0.124078,202005,2020,627
-0.056992,202006,2020,627
0.191542,202007,2020,627
0.05908,202008,2020,627
-0.073946,202009,2020,627
0.024632,202010,2020,627
0.095363,202011,2020,627
0.082484,202012,2020,627
0.146685,201901,2019,628
0.03936,201902,2019,628
0.053846,201903,2019,628
0.097137,201904,2019,628
0.003071,201905,2019,628
0.046939,201906,2019,628
0.123782,201907,2019,628
-0.057242,201908,2019,628
0.051518,201909,2019,628
-0.009186,201910,2019,628
0.098896,201911,2019,628
-0.066292,201912,2019,628
-0.134251,202001,2020,628
-0.175447,202002,2020,628
-0.572031,202003,2020,628
0.369014,202004,2020,628
-0.044239,202005,2020,628
-0.032293,202006,2020,628
-0.175751,202007,2020,628
0.17139,202008,2020,628
-0.220046,202009,2020,628
-0.048744,202010,2020,628
0.768634,202011,2020,628
0.227392,202012,2020,628
0.23511,201901,2019,629
0.139594,201902,2019,629
0.376392,201903,2019,629
-0.063107,201904,2019,629
0.124352,201905,2019,629
0.03533,201906,2019,629
-0.127596,201907,2019,629
0.25,201908,2019,629
0.148299,201909,2019,629
0.092417,201910,2019,629
0.125813,201911,2019,629
0.057803,201912,2019,629
-0.023679,202001,2020,629
0.08209,202002,2020,629
-0.239655,202003,2020,629
-0.348073,202004,2020,629
0.271304,202005,2020,629
0.142271,202006,2020,629
-0.150898,202007,2020,629
0.767278,202008,2020,629
0.017558,202009,2020,629
0.280477,201901,2019,630
0.092543,201902,2019,630
-0.021772,201903,2019,630
0.086834,201904,2019,630
-0.02394,201905,2019,630
0.030925,201906,2019,630
0.034901,201907,2019,630
-0.100613,201908,2019,630
0.063651,201909,2019,630
0.037548,201910,2019,630
0.063896,201911,2019,630
-0.037423,201912,2019,630
-0.099972,202001,2020,630
-0.095341,202002,2020,630
-0.447079,202003,2020,630
0.229957,202004,2020,630
0.040424,202005,2020,630
0.087874,202006,2020,630
0.008574,202007,2020,630
0.121103,202008,2020,630
0.054817,202009,2020,630
-0.035537,202010,2020,630
0.217826,202011,2020,630
0.139153,202012,2020,630
0.502451,201901,2019,631
-0.068516,201902,2019,631
0.001751,201903,2019,631
0.000874,201904,2019,631
-0.026549,201905,2019,631
-0.008182,201906,2019,631
0.001859,201907,2019,631
0.120594,201908,2019,631
0.176325,201909,2019,631
-0.034139,201910,2019,631
0.212077,201911,2019,631
0.220535,201912,2019,631
-0.032096,202001,2020,631
-0.076684,202002,2020,631
-0.482604,202003,2020,631
0.079176,202004,2020,631
-0.087755,202005,2020,631
0.0,202006,2020,631
-0.006711,202007,2020,631
0.047297,202008,2020,631
0.00215,202009,2020,631
-0.030043,202010,2020,631
0.482301,202011,2020,631
-0.00597,202012,2020,631
0.055556,201901,2019,632
0.007519,201902,2019,632
-0.022388,201903,2019,632
-0.087362,201904,2019,632
-0.087361,201905,2019,632
-0.035642,201906,2019,632
0.037641,201907,2019,632
-0.07497,201908,2019,632
0.121569,201909,2019,632
0.044289,201910,2019,632
0.425223,201911,2019,632
0.051118,201912,2019,632
-0.045593,202001,2020,632
-0.066879,202002,2020,632
-0.292938,202003,2020,632
0.05672,202004,2020,632
0.108518,202005,2020,632
0.051579,202006,2020,632
-0.024024,202007,2020,632
0.164103,202008,2020,632
0.027313,202009,2020,632
-0.017153,202010,2020,632
0.054101,202011,2020,632
0.134106,202012,2020,632
0.042812,201901,2019,633
0.143126,201902,2019,633
0.078748,201903,2019,633
0.001833,201904,2019,633
-0.105793,201905,2019,633
0.231845,201906,2019,633
-0.109881,201907,2019,633
-0.250933,201908,2019,633
0.05521,201909,2019,633
-0.067663,201910,2019,633
0.437975,201911,2019,633
0.099178,201912,2019,633
-0.147891,202001,2020,633
-0.036967,202002,2020,633
-0.153221,202003,2020,633
0.149059,202004,2020,633
0.007021,202005,2020,633
0.417331,202006,2020,633
0.184587,202007,2020,633
0.240459,202008,2020,633
0.257771,202009,2020,633
-0.093283,202010,2020,633
0.417109,202011,2020,633
0.180805,202012,2020,633
0.009524,201901,2019,634
0.273585,201902,2019,634
0.293827,201903,2019,634
0.230916,201904,2019,634
0.55814,201905,2019,634
0.183085,201906,2019,634
0.127838,201907,2019,634
-0.229679,201908,2019,634
